722880,"BURBANK-GLENDALE-PASADENA",,-8.0,34.200,-118.350,226,USA,4,NAP,Csb,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
02/20/2003,07:00,22,540,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,A,7,99,C,9,11.0,A,7,1.0,A,7,50,E,9,983,A,7,320,A,7,7.5,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,08:00,253,1396,130,E,5,487,E,5,42,E,5,14920,E,5,7275,E,5,4819,E,5,190,E,5,0,A,7,99,C,9,11.0,A,7,1.0,A,7,50,E,9,984,A,7,310,A,7,6.1,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,09:00,510,1396,329,E,5,643,E,5,95,E,5,38104,E,5,35918,E,5,11001,E,5,473,E,5,0,A,7,99,C,9,11.3,A,7,1.0,A,7,49,E,9,985,A,7,320,A,7,5.9,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,10:00,723,1396,517,E,5,802,E,5,102,E,5,62059,E,5,50050,E,5,12253,E,5,544,E,5,0,A,7,99,C,9,14.2,A,7,1.0,A,7,41,E,9,986,A,7,330,A,7,7.0,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,11:00,878,1396,645,E,5,834,E,5,121,E,5,78352,E,5,55001,E,5,14735,E,5,673,E,5,0,A,7,99,C,9,16.3,A,7,0.8,A,7,35,E,9,987,A,7,240,A,7,5.1,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,12:00,963,1396,722,E,5,837,E,5,145,E,5,87554,E,5,57655,E,5,17668,E,5,823,E,5,0,A,7,99,C,9,19.1,A,7,0.1,A,7,28,E,9,986,A,7,360,A,7,6.3,A,7,16093,A,7,77777,A,7,0.9,F,9,,,,,,,0,1,?,0,0
02/20/2003,13:00,972,1396,714,E,5,802,E,5,156,E,5,86259,E,5,56093,E,5,18930,E,5,887,E,5,0,A,7,99,C,9,20.1,A,7,1.0,A,7,28,E,9,986,A,7,340,A,7,6.8,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,14:00,905,1396,670,E,5,806,E,5,148,E,5,80455,E,5,55955,E,5,17883,E,5,831,E,5,0,A,7,99,C,9,21.1,A,7,1.0,A,7,27,E,9,986,A,7,340,A,7,7.0,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,15:00,766,1396,557,E,5,754,E,5,143,E,5,65542,E,5,52220,E,5,16920,E,5,774,E,5,0,A,7,99,C,9,22.0,A,7,1.0,A,7,25,E,9,986,A,7,30,A,7,5.8,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,16:00,565,1396,382,E,5,653,E,5,118,E,5,43992,E,5,41007,E,5,13651,E,5,601,E,5,0,A,7,99,C,9,22.0,A,7,1.0,A,7,25,E,9,986,A,7,20,A,7,6.4,A,7,15905,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,17:00,317,1396,216,E,5,453,E,5,114,E,5,23409,E,5,23276,E,5,12347,E,5,528,E,5,0,B,8,99,C,9,22.2,C,8,1.0,C,8,25,E,9,986,B,8,20,B,8,7.4,B,8,14577,B,8,77777,R,7,1.0,F,9,,,,,,,0,1,?,0,999
02/20/2003,18:00,56,864,9,E,5,131,E,5,4,E,5,1116,E,5,0,E,5,459,E,5,16,E,5,0,A,7,99,C,9,22.0,A,7,1.0,A,7,25,E,9,986,A,7,30,A,7,5.1,A,7,15382,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,21.8,A,7,1.0,A,7,25,E,9,986,A,7,30,A,7,3.0,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,19.8,A,7,1.1,A,7,29,E,9,987,A,7,330,A,7,2.8,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,B,8,99,C,9,17.8,B,8,1.9,B,8,35,E,9,987,B,8,340,B,8,4.5,B,8,16093,B,8,77777,R,7,1.1,F,9,,,,,,,0,1,?,0,999
02/20/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.3,A,7,1.4,A,7,37,E,9,988,A,7,340,B,8,3.2,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,14.8,A,7,1.0,A,7,39,E,9,988,A,7,330,A,7,2.3,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/20/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,13.0,A,7,1.1,A,7,45,E,9,988,A,7,330,A,7,3.9,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/21/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,12.9,A,7,2.0,A,7,48,E,9,989,A,7,10,B,8,2.3,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,11.8,A,7,2.1,A,7,52,E,9,989,A,7,10,B,8,0.0,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,9.9,A,7,2.9,A,7,62,E,9,989,A,7,10,B,8,0.0,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,9.0,A,7,2.0,A,7,62,E,9,989,A,7,350,B,8,0.0,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,8.9,A,7,2.0,A,7,62,E,9,989,A,7,350,B,8,0.0,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,7.9,A,7,2.0,A,7,67,E,9,989,A,7,350,A,7,0.2,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,07:00,25,565,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,A,7,99,C,9,7.0,A,7,2.0,A,7,71,E,9,989,A,7,350,A,7,1.5,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,08:00,258,1396,131,E,5,460,E,5,46,E,5,15000,E,5,8081,E,5,5292,E,5,210,E,5,0,A,7,99,C,9,7.6,A,7,2.0,A,7,68,E,9,990,A,7,300,B,8,1.5,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,09:00,516,1396,323,E,5,590,E,5,105,E,5,37136,E,5,34380,E,5,12143,E,5,527,E,5,0,A,7,99,C,9,12.2,A,7,2.0,A,7,50,E,9,991,A,7,210,A,7,1.5,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,10:00,729,1396,515,E,5,768,E,5,114,E,5,61325,E,5,49262,E,5,13644,E,5,611,E,5,0,A,7,99,C,9,14.3,A,7,2.0,A,7,44,E,9,992,A,7,210,B,8,1.3,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,11:00,884,1396,654,E,5,849,E,5,117,E,5,79696,E,5,55194,E,5,14298,E,5,652,E,5,0,A,7,99,C,9,17.2,A,7,1.9,A,7,36,E,9,992,A,7,210,B,8,0.2,A,7,16093,A,7,77777,A,7,1.1,F,9,,,,,,,0,1,?,0,0
02/21/2003,12:00,968,1396,731,E,5,840,E,5,148,E,5,88554,E,5,57840,E,5,18036,E,5,842,E,5,0,A,7,99,C,9,19.2,A,7,1.3,A,7,30,E,9,992,A,7,150,A,7,1.7,A,7,16093,A,7,77777,A,7,1.0,F,9,,,,,,,0,1,?,0,0
02/21/2003,13:00,977,1396,705,E,5,721,E,5,200,E,5,83561,E,5,53528,E,5,23844,E,5,1140,E,5,0,A,7,99,C,9,21.1,A,7,4.0,A,7,33,E,9,991,A,7,150,A,7,3.6,A,7,16093,A,7,77777,A,7,1.2,F,9,,,,,,,0,1,?,0,0
02/21/2003,14:00,910,1396,686,E,5,821,E,5,151,E,5,82251,E,5,56335,E,5,18196,E,5,848,E,5,0,A,7,99,C,9,22.0,A,7,4.2,A,7,31,E,9,990,A,7,150,A,7,3.7,A,7,16093,A,7,77777,A,7,1.2,F,9,,,,,,,0,1,?,0,0
02/21/2003,15:00,771,1396,560,E,5,754,E,5,143,E,5,65834,E,5,50713,E,5,16934,E,5,777,E,5,0,A,7,99,C,9,22.0,A,7,6.2,A,7,36,E,9,990,A,7,180,A,7,4.4,A,7,16093,A,7,77777,A,7,1.4,F,9,,,,,,,0,1,?,0,0
02/21/2003,16:00,570,1396,397,E,5,717,E,5,104,E,5,46098,E,5,40947,E,5,12154,E,5,532,E,5,0,A,7,99,C,9,21.9,A,7,8.2,A,7,42,E,9,990,A,7,170,A,7,3.2,A,7,16093,A,7,77777,A,7,1.6,F,9,,,,,,,0,1,?,0,0
02/21/2003,17:00,321,1396,226,E,5,498,E,5,112,E,5,24473,E,5,23388,E,5,12128,E,5,520,E,5,0,B,8,99,C,9,21.2,C,8,10.0,C,8,49,E,9,989,B,8,180,B,8,3.6,B,8,16093,B,8,77777,R,7,1.9,F,9,,,,,,,0,1,?,0,999
02/21/2003,18:00,59,885,10,E,5,151,E,5,4,E,5,1242,E,5,0,E,5,445,E,5,15,E,5,0,A,7,99,C,9,20.4,A,7,10.6,A,7,53,E,9,989,A,7,180,A,7,3.9,A,7,16093,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
02/21/2003,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,19.8,A,7,10.9,A,7,57,E,9,989,A,7,180,A,7,3.9,A,7,16093,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
02/21/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,17.9,A,7,9.9,A,7,60,E,9,989,A,7,180,A,7,2.5,A,7,16093,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
02/21/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.9,A,7,9.2,A,7,61,E,9,990,A,7,160,A,7,2.1,A,7,16093,A,7,77777,A,7,1.8,F,9,,,,,,,0,1,?,0,0
02/21/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,15.8,A,7,11.0,A,7,73,E,9,990,A,7,140,A,7,2.1,A,7,16093,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
02/21/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,13.9,A,7,11.0,A,7,83,E,9,990,A,7,90,A,7,2.0,A,7,16093,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
02/21/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,12.9,A,7,10.8,A,7,87,E,9,990,A,7,180,B,8,1.3,A,7,16093,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
02/22/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,11.9,A,7,8.9,A,7,82,E,9,990,A,7,180,B,8,0.0,A,7,16093,A,7,77777,A,7,1.7,F,9,,,,,,,0,1,?,0,0
02/22/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,10.9,A,7,7.9,A,7,82,E,9,989,A,7,360,A,7,0.2,A,7,16093,A,7,77777,A,7,1.6,F,9,,,,,,,0,1,?,0,0
02/22/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,9.9,A,7,7.0,A,7,82,E,9,988,A,7,360,B,8,1.9,A,7,16093,A,7,77777,A,7,1.5,F,9,,,,,,,0,1,?,0,0
02/22/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,9.0,A,7,6.8,A,7,86,E,9,988,A,7,360,B,8,0.0,A,7,16093,A,7,77777,A,7,1.5,F,9,,,,,,,0,1,?,0,0
02/22/2003,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,8.9,A,7,5.0,A,7,77,E,9,987,A,7,360,B,8,0.0,A,7,16093,A,7,77777,A,7,1.3,F,9,,,,,,,0,1,?,0,0
02/22/2003,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,8.0,A,7,4.9,A,7,81,E,9,988,A,7,360,B,8,0.0,A,7,16093,A,7,77777,A,7,1.3,F,9,,,,,,,0,1,?,0,0
02/22/2003,07:00,27,591,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,A,7,99,C,9,7.9,A,7,4.1,A,7,77,E,9,988,A,7,130,B,8,0.0,A,7,16093,A,7,77777,A,7,1.2,F,9,,,,,,,0,1,?,0,0
02/22/2003,08:00,264,1395,135,E,5,470,E,5,46,E,5,15426,E,5,8144,E,5,5265,E,5,209,E,5,0,B,8,99,C,9,8.1,C,8,4.7,C,8,79,E,9,988,B,8,130,B,8,0.1,B,8,16030,B,8,77777,R,7,1.3,F,9,,,,,,,0,1,?,0,999
02/22/2003,09:00,521,1395,338,E,5,661,E,5,91,E,5,39309,E,5,35605,E,5,10634,E,5,457,E,5,0,B,8,99,C,9,9.9,C,8,5.6,C,8,75,E,9,988,B,8,130,B,8,0.8,B,8,15494,B,8,77777,R,7,1.4,F,9,,,,,,,0,1,?,0,999
02/22/2003,10:00,735,1395,519,E,5,779,E,5,108,E,5,61972,E,5,47912,E,5,12973,E,5,580,E,5,0,A,7,99,C,9,12.6,A,7,6.4,A,7,66,E,9,988,A,7,130,A,7,1.5,A,7,14957,A,7,77777,A,7,1.5,F,9,,,,,,,0,1,?,0,0
02/22/2003,11:00,890,1395,646,E,5,802,E,5,135,E,5,77772,E,5,52408,E,5,16271,E,5,752,E,5,0,A,7,99,C,9,15.2,A,7,6.9,A,7,58,E,9,988,A,7,130,A,7,2.3,A,7,14671,A,7,77777,A,7,1.5,F,9,,,,,,,0,1,?,0,0
02/22/2003,12:00,974,1395,725,E,5,807,E,5,162,E,5,87203,E,5,55389,E,5,19514,E,5,918,E,5,0,A,7,99,C,9,17.1,A,7,6.0,A,7,48,E,9,988,A,7,130,B,8,3.5,A,7,16093,A,7,77777,A,7,1.4,F,9,,,,,,,0,1,?,0,0
02/22/2003,13:00,983,1395,702,E,5,718,E,5,196,E,5,83291,E,5,52173,E,5,23383,E,5,1117,E,5,0,B,8,99,C,9,18.3,C,8,6.2,C,8,45,E,9,987,B,8,130,B,8,2.7,B,8,16093,B,8,77777,R,7,1.4,F,9,,,,,,,0,1,?,0,999
02/22/2003,14:00,916,1395,663,E,5,744,E,5,175,E,5,78610,E,5,52589,E,5,20824,E,5,983,E,5,0,A,7,99,C,9,18.6,A,7,6.6,A,7,46,E,9,986,A,7,210,A,7,3.2,A,7,16093,A,7,77777,A,7,1.5,F,9,,,,,,,0,1,?,0,0
02/22/2003,15:00,776,1395,534,E,5,632,E,5,183,E,5,61686,E,5,46059,E,5,21199,E,5,991,E,5,0,B,8,99,C,9,18.5,C,8,7.1,C,8,48,E,9,985,B,8,210,B,8,3.6,B,8,16093,B,8,77777,R,7,1.5,F,9,,,,,,,0,1,?,0,999
02/22/2003,16:00,575,1395,384,E,5,641,E,5,120,E,5,44113,E,5,38843,E,5,13789,E,5,610,E,5,0,B,8,99,C,9,18.2,C,8,7.8,C,8,51,E,9,985,B,8,210,B,8,3.6,B,8,16093,B,8,77777,R,7,1.6,F,9,,,,,,,0,1,?,0,999
02/22/2003,17:00,326,1395,222,E,5,466,E,5,113,E,5,24065,E,5,22657,E,5,12329,E,5,529,E,5,0,B,8,99,C,9,17.9,C,8,8.7,C,8,55,E,9,985,B,8,170,B,8,3.6,B,8,16093,B,8,77777,R,7,1.7,F,9,,,,,,,0,1,?,0,999
02/22/2003,18:00,62,906,11,E,5,147,E,5,4,E,5,1349,E,5,0,E,5,543,E,5,19,E,5,0,A,7,99,C,9,17.4,A,7,9.3,A,7,59,E,9,985,A,7,170,A,7,3.6,A,7,16093,A,7,77777,A,7,1.8,F,9,,,,,,,0,1,?,0,0
02/22/2003,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,16.9,A,7,10.0,A,7,64,E,9,985,A,7,170,A,7,3.5,A,7,16093,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
02/22/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,15.8,A,7,10.1,A,7,69,E,9,985,A,7,180,A,7,2.5,A,7,16093,A,7,77777,A,7,1.9,F,9,,,,,,,0,1,?,0,0
02/22/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,14.0,A,7,11.0,A,7,82,E,9,985,A,7,200,A,7,2.0,A,7,15717,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,0
02/22/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,13.9,A,7,11.0,A,7,83,E,9,985,A,7,180,A,7,1.6,A,7,12498,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,10
02/22/2003,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,13.0,A,7,11.0,A,7,88,E,9,985,A,7,120,A,7,2.5,A,7,9656,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,10
02/22/2003,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,A,7,99,C,9,13.0,A,7,11.0,A,7,88,E,9,985,A,7,110,A,7,2.1,A,7,9656,A,7,77777,A,7,2.0,F,9,,,,,,,0,1,?,0,10
02/23/2003,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,12.9,A,7,11.9,A,7,94,E,9,984,A,7,120,A,7,2.7,A,7,6437,A,7,210,A,7,2.1,F,9,,,,,,,0,1,?,0,10
02/23/2003,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,12.0,A,7,11.0,A,7,94,E,9,984,A,7,150,A,7,3.0,A,7,6437,A,7,223,A,7,2.0,F,9,,,,,,,0,1,?,0,10
02/23/2003,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,12.0,A,7,10.9,A,7,93,E,9,983,A,7,190,B,8,2.3,A,7,6624,A,7,336,A,7,2.0,F,9,,,,,,,0,1,?,0,10
02/23/2003,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,12.0,A,7,9.8,A,7,86,E,9,984,A,7,190,B,8,0.0,A,7,8421,A,7,390,A,7,1.8,F,9,,,,,,,0,1,?,0,0
02/23/2003,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,12.0,A,7,8.1,A,7,77,E,9,983,A,7,190,B,8,0.0,A,7,11077,A,7,403,A,7,1.6,F,9,,,,,,,0,1,?,0,10
02/23/2003,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,12.6,C,8,8.2,C,8,75,E,9,984,B,8,190,B,8,0.0,B,8,9468,B,8,510,B,8,1.6,F,9,,,,,,,0,1,?,0,999
02/23/2003,07:00,29,617,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,0,E,5,10,A,7,99,C,9,13.1,A,7,9.0,A,7,76,E,9,984,A,7,190,B,8,0.0,A,7,7858,A,7,510,A,7,1.7,F,9,,,,,,,0,1,?,0,5
02/23/2003,08:00,270,1395,48,E,5,0,E,5,48,E,5,5159,E,5,0,E,5,7576,E,5,198,E,5,10,B,8,99,C,9,13.3,C,8,9.1,C,8,76,E,9,984,B,8,190,B,8,0.0,B,8,6437,B,8,513,B,8,1.8,F,9,,,,,,,0,1,?,0,999
02/23/2003,09:00,527,1395,150,E,5,19,E,5,143,E,5,15790,E,5,1856,E,5,20818,E,5,560,E,5,10,A,7,99,C,9,12.9,A,7,9.0,A,7,77,E,9,984,A,7,170,B,8,0.0,A,7,6437,A,7,543,A,7,1.7,F,9,,,,,,,0,1,?,0,5
02/23/2003,10:00,741,1395,240,E,5,26,E,5,226,E,5,25006,E,5,2573,E,5,31221,E,5,878,E,5,9,A,7,99,C,9,12.1,A,7,9.0,A,7,81,E,9,984,A,7,170,B,8,0.2,A,7,6624,A,7,570,A,7,1.7,F,9,,,,,,,0,1,?,0,5
02/23/2003,11:00,896,1395,386,E,5,106,E,5,318,E,5,43489,E,5,9444,E,5,36014,E,5,1779,E,5,9,B,8,99,C,9,12.7,C,8,9.0,C,8,78,E,9,984,B,8,170,B,8,1.5,B,8,8046,B,8,571,B,8,1.7,F,9,,,,,,,0,1,?,0,999
02/23/2003,12:00,980,1395,469,E,5,167,E,5,351,E,5,53053,E,5,15106,E,5,39993,E,5,2000,E,5,9,A,7,99,C,9,14.1,A,7,9.0,A,7,71,E,9,983,A,7,170,B,8,1.8,A,7,8046,A,7,586,A,7,1.7,F,9,,,,,,,0,1,?,0,5
02/23/2003,13:00,989,1395,362,E,5,39,E,5,334,E,5,41170,E,5,3428,E,5,38264,E,5,1906,E,5,9,A,7,99,C,9,15.1,A,7,8.9,A,7,67,E,9,983,A,7,170,B,8,2.1,A,7,8233,A,7,704,A,7,1.7,F,9,,,,,,,0,1,?,0,5
02/23/2003,14:00,921,1395,274,E,5,12,E,5,266,E,5,28379,E,5,1204,E,5,35287,E,5,1070,E,5,8,A,7,99,C,9,16.0,A,7,8.0,A,7,59,E,9,982,A,7,170,A,7,2.3,A,7,10031,A,7,1500,A,7,1.6,F,9,,,,,,,0,1,?,0,0
02/23/2003,15:00,782,1395,247,E,5,12,E,5,240,E,5,25700,E,5,1240,E,5,32856,E,5,936,E,5,0,A,7,99,C,9,15.9,A,7,8.1,A,7,60,E,9,982,A,7,170,A,7,3.6,A,7,13249,A,7,77777,A,7,1.6,F,9,,,,,,,0,1,?,0,0
02/23/2003,16:00,580,1395,226,E,5,72,E,5,196,E,5,24952,E,5,5450,E,5,21757,E,5,1001,E,5,2,A,7,99,C,9,15.0,A,7,9.0,A,7,67,E,9,981,A,7,210,A,7,3.6,A,7,15905,A,7,77777,A,7,1.7,F,9,,,,,,,0,1,?,0,0
02/23/2003,17:00,331,1395,178,E,5,189,E,5,133,E,5,19017,E,5,10513,E,5,14298,E,5,622,E,5,0,B,8,99,C,9,14.6,C,8,9.1,C,8,70,E,9,981,B,8,180,B,8,3.5,B,8,14484,B,8,77777,R,7,1.8,F,9,,,,,,,0,1,?,0,999
02/23/2003,18:00,65,926,10,E,5,62,E,5,7,E,5,1187,E,5,0,E,5,844,E,5,30,E,5,5,A,7,99,C,9,14.4,A,7,9.0,A,7,70,E,9,981,A,7,180,A,7,3.0,A,7,14484,A,7,960,A,7,1.7,F,9,,,,,,,0,1,?,0,0
02/23/2003,19:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,14.0,A,7,9.0,A,7,72,E,9,981,A,7,180,A,7,2.7,A,7,14671,A,7,960,A,7,1.7,F,9,,,,,,,0,1,?,0,0
02/23/2003,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,14.0,A,7,9.0,A,7,72,E,9,981,A,7,190,A,7,3.0,A,7,16093,A,7,953,A,7,1.7,F,9,,,,,,,0,1,?,0,0
02/23/2003,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,14.0,A,7,9.0,A,7,72,E,9,981,A,7,180,A,7,2.8,A,7,16093,A,7,900,A,7,1.7,F,9,,,,,,,0,1,?,0,0
02/23/2003,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,13.9,A,7,9.0,A,7,72,E,9,981,A,7,160,A,7,4.0,A,7,16093,A,7,893,A,7,1.7,F,9,,,,,,,0,1,?,0,0
